127.0.0.1 - - [17/Aug/2024:03:19:32 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:21:39 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:21:39 +0530] "GET /01-mini-project/blank.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:21:40 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:21:40 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:21:41 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:21:41 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:21:43 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:21:44 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:21:45 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:21:47 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:21:47 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:22:16 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 500 1267
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:22:52 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:23:02 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:23:02 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:23:04 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:23:04 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:23:05 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4432
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:23:14 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:23:14 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:23:21 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:23:21 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:23:23 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4432
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:23:34 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:23:34 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:23:41 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:23:41 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:23:42 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:23:42 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:23:44 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4646
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:24:24 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:24:24 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:24:29 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:24:29 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:24:30 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:24:30 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:12:24:32 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4859
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:33:33 +0530] "GET /01-mini-project/LogoutServlet? HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:33:33 +0530] "GET /01-mini-project/Index.jsp HTTP/1.1" 200 3555
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:33:34 +0530] "GET /01-mini-project/Bank.webp HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:33:45 +0530] "GET /01-mini-project/LoginController?username=pratham%40example.com&password=pass123&user_type=admin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:33:45 +0530] "GET /01-mini-project/Index.jsp?error=InvalidAdminCredentials HTTP/1.1" 200 3555
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:33:54 +0530] "GET /01-mini-project/LoginController?username=pratham%40example.com&password=pass123&user_type=customer HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:33:54 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:33:54 +0530] "GET /01-mini-project/blank.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:33:56 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:33:56 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:33:57 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:33:58 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:34:00 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:34:00 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:34:41 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:34:41 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:34:42 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:34:42 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:34:43 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:34:45 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:34:46 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:34:46 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:34:46 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:34:50 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:43:24 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:43:24 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:43:30 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:43:30 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:43:33 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:43:33 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:43:34 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4432
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:43:38 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:43:38 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:43:46 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:43:46 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:43:48 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:43:48 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:43:49 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4645
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:44:00 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:44:00 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:44:14 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:44:14 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:44:15 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:44:15 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:44:17 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 4863
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:44:29 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC512930&action=PrintPassbook HTTP/1.1" 200 4436
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:44:56 +0530] "GET /01-mini-project/CustomerController?action=NewTransaction HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:44:56 +0530] "GET /01-mini-project/NewTransaction.jsp HTTP/1.1" 200 5653
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:45:14 +0530] "POST /01-mini-project/CustomerController HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:45:14 +0530] "GET /01-mini-project/Customer.jsp HTTP/1.1" 200 4868
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:45:16 +0530] "GET /01-mini-project/CustomerController?action=Passbook HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:45:16 +0530] "GET /01-mini-project/Passbook.jsp HTTP/1.1" 200 3895
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:45:18 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC12345601&action=PrintPassbook HTTP/1.1" 200 5082
0:0:0:0:0:0:0:1 - - [17/Aug/2024:23:45:24 +0530] "GET /01-mini-project/CustomerController?accountNumber=ACC512930&action=PrintPassbook HTTP/1.1" 200 4653
